Angle,100,200,300,400,500,1000
-60.0,0.0111275,0.000209654,4.99805e-06,1.21595e-07,2.72263e-09,3.38823e-17
-55.0,0.0139611,0.000253254,5.08348e-06,1.80375e-07,3.69545e-09,7.21549e-17
-50.0,0.0139273,0.000259239,6.64827e-06,2.23465e-07,4.23556e-09,1.42528e-16
-45.0,0.0125629,0.000311291,9.21386e-06,2.52987e-07,6.11494e-09,4.26388e-16
-40.0,0.0118232,0.000316005,7.89318e-06,2.41512e-07,7.75136e-09,9.05861e-16
-35.0,0.0150081,0.000409837,6.56338e-06,2.50283e-07,8.98426e-09,2.65324e-15
-30.0,0.0200775,0.000325692,8.64877e-06,2.39229e-07,7.29744e-09,1.12318e-14
-25.0,0.023091,0.000329446,9.10883e-06,3.00069e-07,1.31171e-08,3.04885e-14
-20.0,0.0481794,0.000835485,6.25831e-05,6.22596e-06,7.28706e-07,3.43749e-11
-17.5,0.0901989,0.00272413,0.000350533,5.71744e-05,1.07979e-05,4.86241e-09
-15.0,0.155176,0.0115141,0.00193837,0.000492349,0.000144432,4.38245e-07
-12.5,0.236326,0.0428505,0.0119429,0.00414438,0.00157342,2.30138e-05
-10.0,0.33339,0.135059,0.0709939,0.0356162,0.0188553,0.000937989
-9.6551724137931,0.344082,0.152735,0.0867866,0.0452356,0.0258873,0.0015535
-9.31034482758621,0.353297,0.170365,0.103108,0.056428,0.0341257,0.0025229
-8.96551724137931,0.362147,0.188692,0.119028,0.0697898,0.0438488,0.00409045
-8.62068965517241,0.370799,0.208909,0.135825,0.0858271,0.0562259,0.00656435
-8.27586206896552,0.379452,0.229733,0.154278,0.103954,0.0699652,0.0101154
-7.93103448275862,0.387036,0.24808,0.172742,0.121792,0.0842898,0.0148259
-7.58620689655172,0.394604,0.265575,0.192031,0.139848,0.10067,0.0212737
-7.24137931034483,0.399425,0.28134,0.210381,0.160083,0.118066,0.0291199
-6.89655172413793,0.406111,0.29796,0.228931,0.180818,0.138491,0.0402344
-6.55172413793103,0.411527,0.313653,0.24694,0.19908,0.160012,0.0532151
-6.20689655172414,0.416386,0.330617,0.265732,0.218895,0.180355,0.0685775
-5.86206896551724,0.421183,0.345054,0.284435,0.239898,0.202542,0.0857203
-5.51724137931035,0.425809,0.359067,0.303922,0.260383,0.22648,0.106599
-5.17241379310345,0.430011,0.372199,0.321248,0.280601,0.247381,0.129976
-4.82758620689655,0.433733,0.383661,0.338389,0.300611,0.269515,0.155852
-4.48275862068966,0.436986,0.39359,0.354518,0.319864,0.291295,0.181738
-4.13793103448276,0.441865,0.404824,0.372188,0.340882,0.313897,0.211615
-3.79310344827586,0.443064,0.410884,0.384377,0.355465,0.332322,0.238648
-3.44827586206897,0.444585,0.417474,0.395628,0.370624,0.351625,0.26776
-3.10344827586207,0.447547,0.425148,0.406604,0.388068,0.370405,0.297867
-2.75862068965517,0.448259,0.430106,0.415119,0.401085,0.385434,0.326147
-2.41379310344828,0.44908,0.434621,0.42272,0.412226,0.401359,0.35054
-2.06896551724138,0.450671,0.439291,0.430398,0.422539,0.415362,0.376028
-1.72413793103448,0.452082,0.443621,0.436977,0.431418,0.426117,0.398767
-1.37931034482759,0.452627,0.446977,0.442315,0.438794,0.435454,0.417214
-1.03448275862069,0.452764,0.449794,0.447025,0.444595,0.442752,0.433444
-0.689655172413793,0.453033,0.451939,0.450366,0.449244,0.448271,0.443969
-0.344827586206897,0.453159,0.45278,0.452459,0.452303,0.452041,0.450617
-0.0,0.453273,0.453116,0.453116,0.453116,0.453116,0.453116
0.344827586206897,0.453159,0.45278,0.452459,0.452303,0.452041,0.450617
0.689655172413793,0.453033,0.451939,0.450366,0.449244,0.448271,0.443969
1.03448275862069,0.452764,0.449794,0.447025,0.444595,0.442752,0.433444
1.37931034482759,0.452627,0.446977,0.442315,0.438794,0.435454,0.417214
1.72413793103448,0.452082,0.443621,0.436977,0.431418,0.426117,0.398767
2.06896551724138,0.450671,0.439291,0.430398,0.422539,0.415362,0.376028
2.41379310344828,0.44908,0.434621,0.42272,0.412226,0.401359,0.35054
2.75862068965517,0.448259,0.430106,0.415119,0.401085,0.385434,0.326147
3.10344827586207,0.447547,0.425148,0.406604,0.388068,0.370405,0.297867
3.44827586206897,0.444585,0.417474,0.395628,0.370624,0.351625,0.26776
3.79310344827586,0.443064,0.410884,0.384377,0.355465,0.332322,0.238648
4.13793103448276,0.441865,0.404824,0.372188,0.340882,0.313897,0.211615
4.48275862068966,0.436986,0.39359,0.354518,0.319864,0.291295,0.181738
4.82758620689655,0.433733,0.383661,0.338389,0.300611,0.269515,0.155852
5.17241379310345,0.430011,0.372199,0.321248,0.280601,0.247381,0.129976
5.51724137931035,0.425809,0.359067,0.303922,0.260383,0.22648,0.106599
5.86206896551724,0.421183,0.345054,0.284435,0.239898,0.202542,0.0857203
6.20689655172414,0.416386,0.330617,0.265732,0.218895,0.180355,0.0685775
6.55172413793103,0.411527,0.313653,0.24694,0.19908,0.160012,0.0532151
6.89655172413793,0.406111,0.29796,0.228931,0.180818,0.138491,0.0402344
7.24137931034483,0.399425,0.28134,0.210381,0.160083,0.118066,0.0291199
7.58620689655172,0.394604,0.265575,0.192031,0.139848,0.10067,0.0212737
7.93103448275862,0.387036,0.24808,0.172742,0.121792,0.0842898,0.0148259
8.27586206896552,0.379452,0.229733,0.154278,0.103954,0.0699652,0.0101154
8.62068965517241,0.370799,0.208909,0.135825,0.0858271,0.0562259,0.00656435
8.96551724137931,0.362147,0.188692,0.119028,0.0697898,0.0438488,0.00409045
9.31034482758621,0.353297,0.170365,0.103108,0.056428,0.0341257,0.0025229
9.6551724137931,0.344082,0.152735,0.0867866,0.0452356,0.0258873,0.0015535
10.0,0.33339,0.135059,0.0709939,0.0356162,0.0188553,0.000937989
12.5,0.236326,0.0428505,0.0119429,0.00414438,0.00157342,2.30138e-05
15.0,0.155176,0.0115141,0.00193837,0.000492349,0.000144432,4.38245e-07
17.5,0.0901989,0.00272413,0.000350533,5.71744e-05,1.07979e-05,4.86241e-09
20.0,0.0481794,0.000835485,6.25831e-05,6.22596e-06,7.28706e-07,3.43749e-11
25.0,0.023091,0.000329446,9.10883e-06,3.00069e-07,1.31171e-08,3.04885e-14
30.0,0.0200775,0.000325692,8.64877e-06,2.39229e-07,7.29744e-09,1.12318e-14
35.0,0.0150081,0.000409837,6.56338e-06,2.50283e-07,8.98426e-09,2.65324e-15
40.0,0.0118232,0.000316005,7.89318e-06,2.41512e-07,7.75136e-09,9.05861e-16
45.0,0.0125629,0.000311291,9.21386e-06,2.52987e-07,6.11494e-09,4.26388e-16
50.0,0.0139273,0.000259239,6.64827e-06,2.23465e-07,4.23556e-09,1.42528e-16
55.0,0.0139611,0.000253254,5.08348e-06,1.80375e-07,3.69545e-09,7.21549e-17
60.0,0.0111275,0.000209654,4.99805e-06,1.21595e-07,2.72263e-09,3.38823e-17
